Gene,Log2 Fold Change,p-value
twf2,2.104313588740496,2.5461949738475846e-20
chrna11,2.683989934873631,2.5558716798653307e-20
grm8b,1.6447598277291675,2.632482220651255e-20
drll.1,-1.855435608999411,2.7231593165113404e-20
vip,1.336129744945125,2.8897675911327206e-20
sdr16c5b,1.3894500220604962,3.003980233501121e-20
sat1a.1,1.2528331594832376,3.0488209629350366e-20
pip5k1ba,1.2518737670085738,3.0667731135176547e-20
serpina10a,1.88022312880914,3.233358686925708e-20
ntng1a,2.224975850152964,3.241293010454369e-20
si:dkey-30c15.2,1.719888203732067,3.625944619679352e-20
ENSDARG00000004109,-4.642879330994667,3.796638110650345e-20
GABRB2,2.291694011960652,3.862185769447924e-20
ENSDARG00000096655,1.3391480807004346,3.9746080337057113e-20
gyg1a,1.3984525100947365,4.021759265036456e-20
LOC798736,2.151255903056032,4.027845762927192e-20
trnY,1.173013877495068,4.098215732525278e-20
ved,-2.467931928240168,4.10645454314174e-20
ENSDARG00000112491,-6.509800241122284,4.193522724154732e-20
sergef,1.4852812228412926,4.220771459343523e-20
rtn4r,1.2404826330064451,4.244217256855957e-20
b2ml,1.1513997590575322,4.299516766574249e-20
fam169aa,1.815093940247351,4.4117757108330936e-20
itm2ca,1.676455455362229,4.635455387163669e-20
oaz2a,1.301812361102024,4.939074989044039e-20
junba,1.4908319162131702,5.2806170171506313e-20
zgc:194398,1.6323807354116562,5.561243544346071e-20
aldh9a1a.1,1.188215929282414,5.723923158204994e-20
cpa4,1.445022606728835,6.039263164918425e-20
LOC100331412,-1.7197340918751685,6.231629453597591e-20
zgc:158846,1.062592786068104,6.40512600003814e-20
prodhb,1.047972193198361,6.463841855351251e-20
si:dkey-1k23.3,1.3832574675786986,6.480683401756924e-20
fstb,1.416400707655405,6.61791955757531e-20
castor2,1.0433491145097062,7.028115517229778e-20
LOC110437775,1.4949914679567229,7.239223925975378e-20
LOC101882840,1.3743811390216123,7.339634326745151e-20
fbxo32,1.699186015232938,7.473492615681032e-20
si:ch211-63p21.1,1.3358697802846289,7.755877911153083e-20
dnm1a,2.0176990531212997,7.760081111535303e-20
aspg,1.4782141752334574,7.884576280351594e-20
acaca,1.631584614745986,8.177252007768672e-20
tbkbp1,1.3747432520534777,8.303980258223908e-20
cplx4a,-2.822702098843065,8.480445507163785e-20
ier2a,1.5019442497061788,8.984962571886521e-20
si:dkey-57a22.15,1.4450796726306576,9.0208877586389e-20
ecm1b,1.5865000610477151,9.036926058197148e-20
rhpn2,2.001253358348104,9.308551550289937e-20
syt2a,2.021056238980281,9.5032863876073e-20
aqp8a.2,1.303195874879938,9.522987467398864e-20
si:dkey-31f5.8,-1.5748774467133186,9.72669429885762e-20
zgc:154142,1.382907606476799,1.057630534658114e-19
si:dkey-33i11.9,1.5705816967865756,1.0651407968257037e-19
ano3,1.5781833656835411,1.2683778859742723e-19
prss59.1,1.3685866455313986,1.2874277027407356e-19
trnK,0.798065627037621,1.2902653060686708e-19
si:dkey-14d8.7,1.864211379005923,1.294932685308261e-19
ripply2,-3.084766325910685,1.316562550845667e-19
zgc:162730,1.4820427545699482,1.3634973058143778e-19
cel.2,1.7946239862613034,1.3987719659604766e-19
tcf19l,-inf,1.4370947555563048e-19
ENSDARG00000113005,-3.653522375681304,1.453201975975731e-19
rgs8,1.005988121447689,1.5254678438256031e-19
crygm2c,1.960562532147301,1.5370342241323515e-19
jkamp,1.5778125678769168,1.546523070676563e-19
ier2b,1.6529305894723338,1.563616029269434e-19
aldh6a1,1.2228599804445162,1.5706909146237137e-19
mespab,-3.1064748360885157,1.5961432116152101e-19
si:ch211-250k18.7,-2.849493909514337,1.703645797685896e-19
sez6l2,1.8194600294556695,1.7536255194464e-19
syngr3a,1.597205304815407,1.8655217006416373e-19
klf9,1.8995583218210728,1.9453582008313225e-19
dio3b,1.437701888893627,2.096861221076873e-19
ENSDARG00000100161,-inf,2.0981201210151682e-19
trpc4a,1.9751769517150424,2.121613389321631e-19
ush1c,1.413323294047647,2.1282362303056533e-19
neff2,1.1261335817859457,2.1469600754329384e-19
zp2.3,-2.7419737135462507,2.167911268876879e-19
zyg11,2.1153223158906225,2.2507364903618857e-19
smad9,-1.5132279981489598,2.2953179190685727e-19
ghrb,1.4154939774820563,2.3081690355927484e-19
arhgap32a,1.713206216903566,2.3123102597773797e-19
slc12a7b,1.6250840257390813,2.402040668842876e-19
crygm2d16,1.8603905306701212,2.4163149943299087e-19
mical3b,1.562420421350999,2.677817765174789e-19
zgc:193593,1.6277811981868826,2.777720724832736e-19
ucmab,1.8072606017927544,2.8119225237799527e-19
crygn1,1.581326497290702,2.903559012906072e-19
lpin1a,1.2960095180988336,3.184150537689001e-19
si:ch211-236p5.3,-1.6651866704804816,3.2774232731970447e-19
cox6a2,1.0753171476657508,3.423069042941825e-19
ENSDARG00000096446,-2.085160291909591,3.5986845822486025e-19
csrnp1a,1.6334210234415942,3.685505834952962e-19
map1ab,1.6922206503842117,3.707633119557101e-19
gjd2b,1.375278943237781,3.854064760013189e-19
gstz1,0.9185669174634532,3.90421433837332e-19
LOC101885743,2.476626329651605,4.0296883747898667e-19
deptor,1.1511240584439164,4.052469621375008e-19
cyp27a1.1,1.325249529490228,4.111657168641845e-19
si:dkey-185m8.2,1.6145408984699463,4.548022636579075e-19
arr3a,1.0933271520249013,4.646280200643237e-19
LOC567936,1.91687215374646,5.106162464418771e-19
rangrf,1.1298535983068323,5.175273539039862e-19
ENSDARG00000096784,1.7604799270271352,5.292859479093763e-19
tmem237a,1.4211514281264772,5.634961463432152e-19
SNORD14,1.177418281997825,5.741105884773757e-19
abhd4,2.136368311047655,5.78288241864199e-19
si:dkey-85k7.7,1.2223893027365411,6.379968859271274e-19
crygm2d9,1.6469443117911338,6.498440328593877e-19
crygm2d4,1.528547245461612,6.628047255314476e-19
csmd1a,1.5454801340299165,6.929408606241193e-19
rsrp1,0.6040659653269801,7.272385442107423e-19
rap1gds1,-2.320594371694674,7.373322417440964e-19
crygm2e,1.9367994588634827,7.381941666073326e-19
cyp3a65,1.3321613358970534,7.382296014518091e-19
papss2a,1.1987124963523794,7.901439006035062e-19
ENSDARG00000102239,2.560792352287889,7.931001638108831e-19
ENSDARG00000104739,1.825769278552452,8.499488547904005e-19
ctss2.2,1.4603793105154086,8.76492179719988e-19
zgc:111983,1.5162371949256848,8.862442128933265e-19
sgpl1,1.080775893735171,9.004907102424398e-19
slc3a2b,1.2283267682500605,9.133317264245042e-19
spint2,1.7018015733670508,9.161606783401085e-19
ddb2,1.0411123267266975,9.40116672438105e-19
prkg1b,1.34718609573477,9.622036549345833e-19
bada,2.367363132169045,9.752046953427622e-19
LOC100334908,1.9450090394879656,9.781856044091873e-19
sun1a,-2.128998418811697,1.0035318860277284e-18
si:ch211-214j8.15,1.3011654549334657,1.0106485598802614e-18
ENSDARG00000097314,1.0943818403692458,1.0670650590684482e-18
ccl20l,1.4269270126584643,1.086445029431459e-18
slc6a19b,1.6117443389293036,1.1354451550464822e-18
anxa5a,1.7001590406924207,1.1748347078769164e-18
cdhr2,1.7906421537747397,1.2104994758896625e-18
arg2,1.0906391390180936,1.2337643224194066e-18
cacna1c,1.8275027047274963,1.235845859765622e-18
LOC564481,1.6548322906242798,1.2695567295645757e-18
klf17,-1.2774586718858498,1.2990889890956393e-18
rbp4l,0.654911696961602,1.3435935468952124e-18
ctsl.1,1.1676106216659077,1.3445936267143484e-18
rad23ab,1.1180225356524245,1.35947444495209e-18
gabra1,1.606793972845453,1.3783073146597051e-18
taok1b,1.3858836880387195,1.3868537476296534e-18
snx8b,1.4593210967297368,1.3984159059159482e-18
dusp5,1.7928093203944366,1.4211579005337024e-18
fetub,-0.6939317466904723,1.4641259692650797e-18
cd74a,1.7771531252907458,1.4662092029202751e-18
rtn4rl2a,0.9707801459321505,1.4962643357511716e-18
acy1,1.003375976510738,1.5071288504737325e-18
crygm2d20,1.5831894793534251,1.5102513196352778e-18
ppp1r3cb,1.0890436075158385,1.5645011655864085e-18
slc24a3,1.1690007891385537,1.6233804829086094e-18
si:dkey-238d18.15,-3.597327278312616,1.6876589438449477e-18
LOC571651,-1.692932516894364,1.690749155415919e-18
pm20d1.1,1.0764124973097833,1.7555549206938115e-18
bhlhe41,0.7208202347534658,1.8182665147727898e-18
ENSDARG00000079471,1.8199839131105184,1.8253122243757282e-18
snx15,1.470226949164697,1.900893593449944e-18
si:dkeyp-72g9.4,1.6374300527178487,2.0516079363880815e-18
sfxn5b,1.8878595403957497,2.0779439898666422e-18
ENSDARG00000100012,1.457112087012843,2.0846090289395752e-18
tnni2b.2,0.9898187436673684,2.0870907894288463e-18
ENSDARG00000094417,-4.136819735630049,2.117637812030789e-18
zgc:195245,1.5251626064069996,2.169717924833328e-18
sult4a1,1.211101027551445,2.185773443040048e-18
itih3b.2,0.8978464979579048,2.202425558634784e-18
gse1a,1.4742293074966055,2.206583139410645e-18
zfand5b,1.5210046257893872,2.215277292375168e-18
arhgap4a,2.27270213032381,2.2284654640563098e-18
ubap2b,1.3583989753593315,2.2721492084454324e-18
b4galnt4b,2.1814165263025087,2.2894898594735327e-18
si:ch211-11p18.6,-1.3580729942285783,2.4384252985006815e-18
ENSDARG00000100415,-4.057900331554302,2.4959584209855504e-18
ENSDARG00000102689,1.8048154799638796,2.569955853704441e-18
clu,1.1433540731858016,2.5995472769754773e-18
grb2a,1.3469725759746507,2.843529303896515e-18
ano2b,1.2156302223821216,2.8889597488227428e-18
si:ch211-217a12.1,1.869243351909592,2.9062309982972417e-18
stat1a,0.7629747229268881,2.9069405524296735e-18
rcvrn3,0.7248322278832401,3.0225752967826943e-18
ak5,1.8126779311884955,3.075407438895105e-18
ENSDARG00000117448,1.1553202612624236,3.181607079905853e-18
dlc1,1.4467323922324833,3.2962667196739527e-18
ENSDARG00000003210,1.6545518139650948,3.3522059006636754e-18
slc44a5a,2.1589467113760543,3.3650186474993493e-18
opcml,1.954562415405091,3.482251347868773e-18
crygm2d6,1.53480690828147,3.549401057709367e-18
kcnj14,1.7256373653649957,3.73267745584342e-18
zgc:153846,1.730981948668922,3.8328031434909855e-18
slc4a8,1.357776916995181,3.8367029836895264e-18
acta2,1.1036616700126078,4.1952111799544165e-18
sncgb,1.057488067837447,4.204513283765858e-18
snapc5,1.1365945191494926,4.210416329794784e-18
cox7a1,1.7664571785233265,4.721393060483812e-18
sec14l1,1.883900679836305,4.7759020965818884e-18
ccka,1.4538232256155543,4.8970350965284756e-18
grna.1,0.8887460499900804,5.2548191172171685e-18
ENSDARG00000117787,1.594824112971874,5.3065964627321294e-18
zgc:153968,1.5254835054664486,5.508683921265852e-18
si:dkey-73p2.1,2.018467796821753,5.856952563988238e-18
cpne8,1.0727604836892115,6.0478759142538296e-18
zgc:163073,1.6028911566338564,6.664164780022118e-18
si:dkeyp-1h4.9,1.1720579650990728,6.6703771048768795e-18
cabp5b,1.3408071853252,7.073966937732365e-18
plcb1,2.0486188662129683,7.079199497013136e-18
opn1mw2,2.3688516147618826,7.131650103283449e-18
trpc5b,1.6750183560047385,7.184472621810757e-18
zgc:112332,1.594949827713212,7.23172611707837e-18
chrm2a,1.7564836371431882,7.352067393663894e-18
rasl11b,1.231043681181063,7.378598290508539e-18
slc6a6b,1.9803200553555935,7.572375463223425e-18
msraa,1.387431643270297,7.600972325302377e-18
mcf2lb,1.476334706893512,7.636604288289183e-18
camk1gb,1.603941890146931,7.895518649358368e-18
ENSDARG00000103635,-1.774131423688897,7.913141348134868e-18
cyp4v2a,1.343563405020819,8.250289004940313e-18
pclob,1.039950958186094,8.377560693905438e-18
si:dkey-22n8.3,2.0245445416987016,8.404392971162678e-18
ENSDARG00000105447,1.9650686250929528,8.751183030588626e-18
slc1a2a,1.2756995141286225,8.803609624484191e-18
cry1a,1.7343931715320529,8.937508911444281e-18
f10,1.2322747461662389,8.945819627910731e-18
ompa,1.5759918794548475,9.079647271059892e-18
frzb,0.9114064114422312,9.3050811957128e-18
lpin1b,1.2629674715072343,9.401776010047985e-18
abca1a,1.50976367062079,9.402990360501573e-18
hivep1,1.815829090850257,9.403898507493513e-18
zgc:103438,-1.7135380832427989,9.789328700909929e-18
gbp,1.0294204778946388,1.0043093125861508e-17
igfbp1b,1.38056362858788,1.0260644157382985e-17
rbp1.2,2.057042231706029,1.0346783869980329e-17
cel.1,1.0680281780883216,1.0520783551151701e-17
nnr,-2.743092661985087,1.0654469912528349e-17
foxk1,1.4828709167397929,1.1138879068487455e-17
trnM,0.749842812064427,1.125140138944966e-17
si:dkey-175g6.2,1.609814510004201,1.1550192631391879e-17
cntn3a.1,1.58288938906388,1.1570703366840617e-17
dtnbb,2.2869860778562794,1.1830824094907869e-17
plk2b,1.5988109113859863,1.1965482000281957e-17
scamp5b,1.7476313510216108,1.2635574760223889e-17
ENSDARG00000096769,1.8458380167149573,1.282298406461345e-17
zp3,-2.009044339632184,1.3455829205934783e-17
klc4,1.279224090979363,1.3511208633893205e-17
scg3,1.9701840098830163,1.3772892870962458e-17
abcb5,1.3722503775898187,1.3830452886352053e-17
si:ch73-321d9.2,-3.967429997036656,1.3906210239852738e-17
snn,1.622865156455896,1.3938909815763616e-17
LOC100334297,2.263008225288456,1.417658503100003e-17
tefa,1.5667175876883128,1.4918953640414686e-17
itpk1a,0.8959621280782785,1.5037511120747385e-17
gdap1,1.91165888494404,1.5304215009847125e-17
lmo7a,1.3585716079676753,1.6564911452356145e-17
gnat2,1.0067273484706123,1.6702197452459878e-17
ENSDARG00000094781,2.9813699878502598,1.7343580702127502e-17
eps8l3a,1.0944364328957568,1.7393410886070438e-17
zwi,0.898250854950093,2.081055806892288e-17
slco1d1,1.3427907482384982,2.0857676159109842e-17
cryaa,1.9008317602302731,2.1230815284292864e-17
fam210b,1.4080699831417116,2.128843640257752e-17
megf11,2.6898852895193803,2.145854215728789e-17
fosb,1.5556656015882877,2.1861875379768438e-17
ENSDARG00000112944,1.6680551324772257,2.2444382781370252e-17
ENSDARG00000088301,-1.9146750776332144,2.2562003195727728e-17
akt3a,1.6536488145510817,2.2589503544302036e-17
ENSDARG00000100540,-2.1398159255526337,2.2828086511301697e-17
chia.2,1.0453087888155963,2.3287638308002866e-17
pdcb,1.003730730551101,2.3766958230269212e-17
ENSDARG00000112702,-6.9523167525485405,2.37952201087253e-17
ENSDARG00000117680,-1.545038238345001,2.453728471450651e-17
chgb,1.2325588027462488,2.5280094361464416e-17
kif5ab,1.773336210539661,2.590256663612739e-17
snap25b,1.5115010872489374,2.6549073759426705e-17
atp6v0b,1.352244141452289,2.7361888916602288e-17
notum1b,1.079775709225378,2.7481653062101664e-17
si:ch211-170a17.1,1.6693477087888986,2.7658517036953604e-17
her7,-2.066389089987793,2.7778709002013945e-17
rbp4,1.009707501116344,2.8182241757558905e-17
pnp6,1.5889624388949648,2.9302543276913546e-17
mllt11,1.507953573634195,2.9574879756692095e-17
si:dkey-1h6.8,2.283862221227862,2.97532773375604e-17
crygm2b,1.4741439876476592,2.9832114730055697e-17
sh2d4a,1.5438111933923115,2.9836168345361627e-17
pdzk1,0.6556925950662298,3.112921613074084e-17
ppm1kb,1.6913129779402094,3.349351351083498e-17
si:ch211-207l14.1,1.3619865134612463,3.3623499838184226e-17
tbx6,-1.288576600913039,3.416350069661395e-17
lonrf4,1.2889473257759707,3.4578899066781364e-17
ENSDARG00000117514,1.4098358943555451,3.7013554586161563e-17
ccsapa,1.6538707667618997,4.089286552627359e-17
si:dkey-71h2.2,1.962925763291096,4.0924523058546955e-17
cd247,-1.5436627634267377,4.19514866905553e-17
pfkma,1.6951013499140286,4.2026290301506137e-17
tprg1l,1.437455628549091,4.2529912132295417e-17
apobec2b,1.8184289152897828,4.348174905493194e-17
tp53inp1,2.331888778335674,4.6125298573074004e-17
ap1g2,-2.0481791674054306,4.6249259704382046e-17
rdh8b,1.2386013506770204,4.682206695866906e-17
fosl1a,1.7533319363054456,5.004044006919955e-17
olfcr1,-1.6720990922525585,5.0487125498965704e-17
si:dkey-175m17.7,1.8477710185666425,5.2642841597803026e-17
itm2cb,1.3615589231425225,5.353129674897878e-17
scn8aa,2.542948615813684,5.616877652882193e-17
spryd3,2.0991150518934294,5.735789148248705e-17
ENSDARG00000110845,-7.862201883351762,5.814900526819741e-17
ENSDARG00000113348,-1.7573148379179693,5.998829337605463e-17
si:ch211-240l19.5,1.532647239118905,6.474482995727178e-17
abcg1,1.3423838603115934,6.609525603156341e-17
sycn.2,1.1932563973940384,6.65076188997501e-17
lrfn2b,1.817314454398531,6.742292749988306e-17
myripb,1.4573522479354233,6.918298120855768e-17
csrp1b,1.6960773957581965,6.972786774134855e-17
myo18aa,1.550525187933216,7.28892054412481e-17
itih3b.1,1.6216396907678854,7.66935133885842e-17
ENSDARG00000117670,-4.767575949326392,7.823593374446932e-17
LOC100331497,1.5115740671802187,8.407303400150642e-17
oxr1b,1.1442460952857096,8.409771426395227e-17
aqp8a.1,1.0500774400668773,8.416428704779287e-17
glrbb,1.694811016846271,8.81109358380873e-17
ENSDARG00000023609,1.305143846719799,9.027557525870042e-17
trim35-7,-2.5045793306019544,9.382664821580711e-17
rtn4rl2b,1.418315805285243,9.426813924171183e-17
shank1,1.757401783987805,9.473710858488688e-17
ptgdsb.2,1.0913230931829958,9.587617573929536e-17
zbtb8os,1.1243329525510122,9.767048811701403e-17
arid4b,1.3972589652003256,9.767481506536052e-17
gngt2a,1.3960707153083027,9.890048810086674e-17
gcdha,1.1607777953640466,9.92686341759978e-17
cicb,1.0914912376319876,1.009222472024443e-16
lrtm1,1.543934946137007,1.0119533740313143e-16
opn1mw1,1.1108124817257607,1.025605553285191e-16
cntnap5a,2.2478464402235145,1.0282772047767582e-16
ENSDARG00000069189,2.55637569278596,1.0284559647600403e-16
pip4k2ab,1.572585269352485,1.0299898992344311e-16
angptl3,1.6153387812385414,1.0519978633080728e-16
si:dkeyp-69b9.3,1.5337088460911024,1.053714945527536e-16
zgc:77938,1.2952113935955507,1.0735490492878065e-16
acmsd,1.5195048601449437,1.0948112278813178e-16
ceacam1,1.33604740163387,1.1011027625905948e-16
fam174b,1.7418702167770703,1.1352353715624508e-16
slc5a1,0.8093671726545009,1.1828167103798642e-16
tbc1d30,1.8147902105566045,1.265814215122367e-16
ddx43,-1.5273357136227794,1.2861862756669635e-16
pde9aa,1.316413351241375,1.3077790283529464e-16
g6pc1b,-2.800684370393097,1.3115433862515103e-16
rasgef1bb,1.486501543841844,1.324589918844855e-16
grhprb,0.8581884483837163,1.442829095256385e-16
myo3a,0.8419939757336319,1.4830090755238021e-16
ephx1,1.4318069078301352,1.5042275723684274e-16
snap25a,1.4410307797034998,1.5186764509549094e-16
jdp2b,1.2532543958916604,1.5527452805201795e-16
zgc:113176,1.991260101346335,1.6346726226610303e-16
ENSDARG00000103734,2.364192044841813,1.6363019935638931e-16
iscub,1.1769716356411823,1.651474186142817e-16
tmem184a,0.9158843248453884,1.691478235210992e-16
zgc:92744,1.0016031711741475,1.6919132857004128e-16
LOC571124,1.1316460797060264,1.7032728694080966e-16
si:ch211-188c18.1,-inf,1.7153856852173219e-16
glrba,1.2239876464988784,1.8085571468975614e-16
si:ch211-119e14.1,1.4278837735041603,1.9370402092097567e-16
ENSDARG00000104394,-2.581748113038376,1.9420545560638486e-16
rimbp2b,1.6732590155982163,1.943661879827917e-16
